cycle 1 
log_e(weight), region_index_(-1 means between 5 and 10 \AA away from protein), old_region_index (-2 no old region placeholder), trajectory_index, worker_index, energy_calculation(?), minimum_distance_ligand_and_protein(\AA), void_index_(0,1_(5 < x 10 \AA), 2 (x > 10 \AA and kill)
-3.87120101090789 0 -2 8 0 -134469.109 1.88252735 0 
-3.87120101090789 0 -2 9 3 -133742.749 2.0316956 0 
-5.25749537202778 20 0 10 1 -134532.092 2.2939956 0 
-3.87120101090789 0 -2 13 7 -134372.001 1.70029059 0 
-2.77258872223978 3 0 12 6 -134558.146 2.00496731 0 
-5.25749537202778 10 0 11 2 -134672.336 2.51362606 0 
-3.87120101090789 0 -2 14 4 -134771.287 1.84923531 0 
-3.87120101090789 0 -2 15 5 -134863.03 2.112456 0 
-3.17805383034795 2 0 16 0 -134691.249 2.03257837 0 
-5.95064255258773 10 0 17 3 -135220.514 1.92088751 0 
-5.95064255258773 10 0 18 1 -134572.713 1.56666288 0 
-3.17805383034795 2 0 19 7 -134430.861 2.10261436 0 
-3.17805383034795 2 0 21 2 -134751.63 1.96377436 0 
-3.87120101090789 0 -2 20 6 -134601.563 2.50737683 0 
-3.87120101090789 0 -2 22 4 -134411.561 2.06038727 0 
-3.87120101090789 0 -2 23 5 -134004.32 2.20666262 0 
-5.25749537202778 10 0 24 0 -134751.201 2.01392068 0 
-3.87120101090789 0 -2 25 3 -133794.38 1.74810045 0 
-5.25749537202778 10 0 26 1 -134790.565 2.16119338 0 
-3.87120101090789 2 0 28 2 -134800.341 2.66627309 0 
-3.87120101090789 2 0 27 7 -134731.518 2.17060723 0 
-5.95064255258773 20 0 29 6 -134695.659 2.15632047 0 
-3.87120101090789 0 -2 30 4 -134456.766 1.76519232 0 
-3.87120101090789 0 -2 31 5 -134625.893 1.79938747 0 
-3.87120101090789 4 0 32 0 -134456.391 1.71966556 0 
-3.87120101090789 0 -2 33 3 -134500.444 1.96329484 0 
-3.87120101090789 0 -2 34 1 -134930.625 2.12534866 0 
-3.87120101090789 0 -2 35 2 -134869.235 2.30421005 0 
-3.87120101090789 0 -2 36 7 -134660.526 1.99374545 0 
-3.87120101090789 0 -2 37 6 -134123.852 1.88109014 0 
-3.87120101090789 0 -2 38 4 -134322.145 1.98183563 0 
-3.87120101090789 2 0 39 5 -134688.283 2.43400314 0 
-3.87120101090789 0 -2 40 0 -134531.366 2.29746785 0 
-3.87120101090789 0 -2 41 3 -135071.39 2.33332947 0 
-3.87120101090789 0 -2 42 1 -134592.263 1.94412717 0 
-3.87120101090789 0 -2 43 2 -134844.269 2.05336678 0 
-3.87120101090789 0 -2 44 7 -134829.102 2.10148537 0 
-3.87120101090789 0 -2 45 6 -135055.857 1.95078549 0 
-3.87120101090789 2 0 46 4 -134907.904 2.01549955 0 
-3.87120101090789 0 -2 47 5 -134755.092 2.27996389 0 
cycle 3 
-3.17805383034795 0 -2 4 1 -134775.08 1.76295023 0 
-8.03008409426756 200 10 0 2 -134621.535 2.54169506 0 
-5.95064255258773 100 10 6 0 -134603.376 2.52149125 0 
-3.17805383034795 0 -2 1 5 -135127.597 1.9844329 0 
-6.64378973314767 100 10 2 3 -134752.801 1.9911509 0 
-3.17805383034795 2 0 7 6 -134563.924 1.99144716 0 
-3.17805383034795 0 -2 3 7 -134875.634 2.0966865 0 
-7.33693691370762 200 10 5 4 -134732.604 2.80697036 0 
-3.17805383034795 2 0 8 1 -134934.28 1.93019657 0 
-3.75341797525151 0 -2 9 2 -134154.193 1.9838539 0 
-2.77258872223978 2 3 12 3 -134905.531 1.72664855 0 
-5.25749537202778 30 20 10 0 -134350.02 2.17178231 0 
-6.64378973314767 100 10 11 5 -134662.059 2.39128083 0 
-3.17805383034795 2 0 14 7 -135007.259 2.36638014 0 
-7.33693691370762 200 10 13 6 -134837.782 2.94134812 0 
-3.87120101090789 31 0 15 4 -134625.766 2.19663402 0 
-3.17805383034795 2 0 16 1 -135012.149 2.09718984 0 
-3.17805383034795 0 2 19 0 -134492.452 2.32243722 0 
-7.33693691370762 101 10 17 2 -134610.346 2.5513644 0 
-5.95064255258773 10 0 18 3 -134952.104 2.2269743 0 
-3.17805383034795 2 0 21 7 -134641.157 1.84957805 0 
-5.95064255258773 102 10 23 4 -134690.327 2.38885902 0 
-3.87120101090789 40 0 20 5 -134623.163 2.04648379 0 
-7.33693691370762 200 10 22 6 -134763.828 4.89716684 0 
-6.64378973314767 102 10 24 1 -134750.713 2.27252661 0 
-7.33693691370762 200 10 25 0 -134975.776 2.22775557 0 
-3.87120101090789 2 0 27 3 -134699.963 2.07982136 0 
-8.03008409426756 200 10 26 2 -134919.126 3.22350675 0 
-4.34120464015363 20 0 29 4 -134952.326 1.79442481 0 
-3.87120101090789 2 0 30 5 -134650.651 2.09589468 0 
-2.77258872223978 41 2 28 7 -134836.157 2.1726744 0 
-3.87120101090789 2 0 31 6 -134989.67 2.18441692 0 
-3.17805383034795 0 4 32 1 -134065.223 1.88087723 0 
-7.33693691370762 200 10 33 0 -134642.227 1.79250913 0 
-3.87120101090789 2 0 34 3 -134755.743 1.9036113 0 
-7.33693691370762 101 10 35 2 -134618.877 2.32283957 0 
-3.17805383034795 0 -2 37 5 -134422.501 2.10436399 0 
-3.17805383034795 41 0 36 4 -135006.172 1.91491437 0 
-3.87120101090789 2 0 38 7 -134576.937 2.33347555 0 
-6.64378973314767 101 10 39 6 -134977.998 3.50507313 0 
-6.64378973314767 102 10 40 1 -134886.458 2.23358556 0 
-3.87120101090789 2 0 41 0 -134998.181 2.15813221 0 
-7.33693691370762 200 10 42 3 -134604.8 3.39161155 0 
-2.77258872223978 4 0 43 2 -135007.535 1.85319489 0 
-3.87120101090789 2 0 44 5 -134622.726 1.84551243 0 
-7.33693691370762 200 10 45 4 -134916.076 2.34198849 0 
-3.17805383034795 0 2 46 7 -134674.064 1.93354216 0 
-3.87120101090789 2 0 47 6 -134691.603 1.71367023 0 
cycle 4 
-6.64378973314767 104 100 2 0 -134813.925 2.1786511 0 
-2.484906649788 4 0 3 2 -134681.642 2.11683749 0 
-2.73176672771953 0 -2 4 1 -134463.41 2.25160235 0 
-5.95064255258773 103 100 6 3 -134983.533 2.3128234 0 
-2.484906649788 2 0 7 5 -134732.718 2.63573973 0 
-8.03008409426756 210 200 0 4 -134552.853 2.10459683 0 
-8.72323127482751 1000 200 5 6 -134270.326 4.77802117 0 
-8.72323127482751 1010 200 1 7 -134673.999 4.26456074 0 
-3.17805383034795 3 2 8 0 -134684.492 1.74499865 0 
-6.64378973314767 100 10 11 3 -134770.346 2.6915381 0 
-8.03008409426756 1110 200 10 1 -134915.119 4.17601892 0 
-8.72323127482751 1000 200 9 2 -134322.009 1.74103053 0 
-8.72323127482751 1010 200 15 7 -134850.209 5.45150133 1 
-7.33693691370762 220 200 13 4 -134737.159 4.42902095 0 
-2.77258872223978 2 3 12 5 -134479.766 2.28801939 0 
-3.17805383034795 30 2 14 6 -134696.399 2.23152676 0 
-7.33693691370762 111 101 17 3 -134623.73 2.34099086 0 
-9.41637845538745 1100 200 16 0 -134899.807 2.64628899 0 
-8.72323127482751 1000 200 19 2 -134615.769 2.33400459 0 
-5.95064255258773 112 10 18 1 -134558.822 1.70149432 0 
-7.33693691370762 230 200 22 5 -134767.425 4.94924356 0 
-3.87120101090789 300 40 20 7 -134849.776 1.81910605 0 
-2.484906649788 41 2 21 4 -134863.197 1.70514079 0 
-4.85203026391962 110 102 23 6 -134538.516 1.83320563 0 
-6.64378973314767 102 10 24 3 -134666.79 2.36708924 0 
-8.72323127482751 1010 200 25 0 -134726.513 2.27913995 0 
-9.41637845538745 1100 200 26 2 -134735.371 2.04590725 0 
-3.17805383034795 41 2 27 1 -134972.409 2.28370012 0 
-2.77258872223978 310 41 28 5 -134756.377 2.24278992 0 
-3.17805383034795 0 2 30 4 -134741.451 1.90606662 0 
-3.17805383034795 2 0 31 6 -134778.034 2.00982088 0 
-8.72323127482751 1110 200 29 7 -134723.895 4.42159131 0 
-3.17805383034795 2 0 32 3 -134550.017 2.08149017 0 
-9.41637845538745 1100 200 34 2 -134452.82 2.53117858 0 
-7.33693691370762 240 200 33 0 -134616.982 3.96627711 0 
-9.41637845538745 1100 200 35 1 -134591.758 2.42782877 0 
-3.17805383034795 42 41 36 5 -134764.756 1.64783687 0 
-3.17805383034795 2 0 37 4 -134737.772 1.82329974 0 
-3.87120101090789 6 2 38 6 -134761.224 2.63919523 0 
-6.64378973314767 120 101 39 7 -134778.786 2.38721231 0 
-6.23832462503951 5 102 40 3 -134761.666 2.28952668 0 
-3.17805383034795 2 0 41 2 -134657.135 2.04901499 0 
-8.72323127482751 1110 200 42 0 -134606.391 4.8208077 0 
-2.58334672260125 20 4 43 1 -134778.668 1.92793518 0 
-8.72323127482751 1010 200 44 5 -134593.89 3.2574086 0 
-7.33693691370762 301 200 45 4 -134511.861 1.88175897 0 
-8.72323127482751 1000 200 47 7 -134388.482 5.34083835 1 
-3.17805383034795 2 0 46 6 -134564.851 2.13873249 0 
cycle 5 
-6.64378973314767 104 100 2 0 -134824.131 2.37400884 0 
-2.484906649788 41 2 7 2 -134649.634 1.92112988 0 
-8.03008409426756 1111 210 0 3 -134803.094 3.91553077 0 
-2.484906649788 41 4 3 5 -134721.371 2.08856662 0 
-2.73176672771953 2 0 4 6 -134595.642 2.24407105 0 
-5.54517744447956 121 103 6 1 -134462.272 2.42233801 0 
-8.72323127482751 1120 1010 1 4 -134641.327 3.05014669 0 
-8.72323127482751 1020 1000 5 7 -134523.459 2.16694489 0 
-3.17805383034795 3 2 8 0 -134795.466 2.02143924 0 
-8.03008409426756 400 1110 10 3 -134857.187 5.34074976 1 
-10.1095256359474 1200 1000 9 2 -134602.694 2.52781875 0 
-6.64378973314767 103 100 11 5 -134812.021 2.19045749 0 
-2.77258872223978 311 2 12 6 -134617.478 2.24816362 0 
-7.33693691370762 500 220 13 1 -135010.792 5.49089613 1 
-3.17805383034795 110 30 14 4 -134934.903 2.0674914 0 
-8.72323127482751 -1 1010 15 7 -134775.559 3.80342002 0 
-5.95064255258773 320 112 18 2 -134523.584 3.09298237 0 
-9.41637845538745 1121 1100 16 0 -134591.86 2.56215939 0 
-9.41637845538745 1000 200 17 3 -134769.923 2.90859119 0 
-2.484906649788 2 41 21 1 -134845.911 1.81257177 0 
-9.41637845538745 1000 200 19 5 -134783.941 4.02393725 0 
-3.84042935224114 300 40 20 6 -134998.325 2.4120027 0 
-7.33693691370762 1130 230 22 4 -134522.265 2.58141867 0 
-4.85203026391962 21 110 23 7 -134702.563 2.2857915 0 
-6.64378973314767 130 102 24 2 -135091.643 2.49128453 0 
-8.72323127482751 241 1010 25 0 -134746.981 2.65395169 0 
-9.41637845538745 220 1100 26 3 -134852.057 2.05422755 0 
-2.484906649788 41 2 27 1 -134607.018 1.74619702 0 
-8.72323127482751 510 1110 29 6 -134473.254 7.42424857 1 
-2.77258872223978 50 310 28 5 -134768.02 2.35193924 0 
-10.1095256359474 1200 1000 30 4 -135219.337 1.67185822 0 
-10.1095256359474 1200 1000 31 7 -134588.731 1.73794894 0 
-2.484906649788 2 0 32 2 -134492.229 1.95231683 0 
-7.33693691370762 330 240 33 0 -134651.343 4.13369765 0 
-9.41637845538745 231 1100 34 3 -134497.576 3.62322047 0 
-9.41637845538745 1101 1100 35 1 -134667.21 2.61799587 0 
-2.46173959050647 0 2 37 5 -134837.671 2.04383737 0 
-3.17805383034795 51 42 36 6 -134795.469 2.58271102 0 
-3.87120101090789 312 6 38 4 -134691.534 1.69491738 0 
-8.03008409426756 1300 301 39 7 -134816.074 2.1559392 0 
-10.1095256359474 1200 1000 40 2 -134907.63 2.34223375 0 
-8.72323127482751 1300 301 41 0 -134898.746 2.12859059 0 
-8.72323127482751 1131 1110 42 3 -134770.132 4.45071598 0 
-2.58334672260125 340 20 43 1 -135228.606 1.83908915 0 
-8.72323127482751 1300 301 45 6 -134855.519 2.19908551 0 
-8.72323127482751 1030 1010 44 5 -134409.303 3.98345068 0 
-3.17805383034795 41 2 46 4 -134848.305 1.79434049 0 
-8.72323127482751 -1 1000 47 7 -135003.392 3.59204989 0 
cycle 6 
-2.484906649788 41 4 3 5 -134444.328 2.30258412 0 
-8.03008409426756 211 1111 0 0 -134298.895 1.93275866 0 
-8.72323127482751 1400 1120 1 3 -134672.967 3.09268098 0 
-2.73176672771953 41 2 4 2 -134815.808 2.15293172 0 
-2.484906649788 2 41 7 6 -134495.866 1.7752316 0 
-5.54517744447956 600 121 6 4 -134614.703 2.12623033 0 
-6.64378973314767 121 104 2 1 -134942.609 2.5048925 0 
-8.72323127482751 1040 1020 5 7 -134773.713 2.61798612 0 
-10.1095256359474 1201 1200 9 0 -134548.157 2.56180614 0 
-2.484906649788 3 2 8 5 -134552.465 1.74608194 0 
-8.03008409426756 -1 400 10 3 -134449.383 4.8325727 0 
-3.17805383034795 302 110 14 1 -134697.482 2.06281099 0 
-2.77258872223978 42 311 12 6 -133243.943 2.40514864 0 
-8.72323127482751 1050 -1 15 7 -134572.683 7.48952215 1 
-7.33693691370762 -1 500 13 4 -134359.502 4.07865189 0 
-6.64378973314767 140 103 11 2 -134508.258 3.95758013 0 
-5.95064255258773 10 320 18 3 -134687.652 2.31798366 0 
-9.41637845538745 1410 1121 16 0 -134521.067 2.66224969 0 
-9.41637845538745 1001 1000 17 5 -134503.501 2.57665251 0 
-9.41637845538745 1140 1000 19 1 -133913.476 5.561919 1 
-3.84042935224114 300 40 20 6 -134827.489 2.47399381 0 
-4.85203026391962 340 21 23 2 -134619.62 1.80648922 0 
-2.484906649788 0 2 21 7 -134579.956 2.24003977 0 
-7.33693691370762 1102 1130 22 4 -134805.235 2.46952276 0 
-2.484906649788 0 41 27 1 -134616.605 1.98916139 0 
-6.64378973314767 131 130 24 3 -134829.894 2.55779129 0 
-8.72323127482751 313 241 25 0 -134581.357 2.23748641 0 
-9.41637845538745 1150 220 26 5 -134644.991 2.29263606 0 
-8.72323127482751 -1 510 29 2 -134648.899 6.88219409 1 
-2.77258872223978 700 50 28 6 -134458.181 1.91570384 0 
-9.41637845538745 1600 1131 31 4 -134865.286 5.02883568 1 
-9.41637845538745 1300 301 30 7 -134522.709 1.88751441 0 
-2.484906649788 2 0 32 1 -134603.476 1.80518885 0 
-7.33693691370762 331 330 33 3 -134385.932 4.66557341 0 
-9.41637845538745 800 231 34 0 -134336.037 3.9927532 0 
-10.8026728165073 1500 1101 35 5 -134701.746 2.58604475 0 
-3.17805383034795 42 51 36 2 -134895.858 1.83590786 0 
-2.46173959050647 4 0 37 6 -134548.147 1.92428929 0 
-3.87120101090789 240 312 38 4 -135051.598 2.83058215 0 
-7.6246189861594 350 1300 39 7 -134679.355 2.54266796 0 
-9.01091334727929 1202 1200 40 1 -135091.88 1.90139135 0 
-10.1095256359474 1500 1101 41 3 -134667.554 2.38533176 0 
-9.41637845538745 1600 1131 42 0 -134734.161 1.80243874 0 
-2.58334672260125 21 340 43 5 -134692.897 1.84865953 0 
-8.72323127482751 1060 1030 44 2 -134691.892 4.43469885 0 
-10.8026728165073 1500 1101 46 4 -134737.033 5.7191493 1 
-9.41637845538745 1300 301 45 6 -135164.852 2.06580835 0 
-8.72323127482751 1210 -1 47 7 -134595.029 6.04979019 1 
cycle 7 
-2.484906649788 2 41 7 1 -135069 2.44448691 0 
-2.484906649788 41 4 3 6 -134714.265 2.02260842 0 
-5.54517744447956 610 600 6 0 -134479.807 2.23773779 0 
-2.73176672771953 41 2 4 7 -134817.433 1.76864498 0 
-8.72323127482751 1420 1040 5 2 -134707.588 3.17729142 0 
-8.72323127482751 810 1400 1 4 -134603.11 4.5347495 0 
-8.03008409426756 242 211 0 5 -134635.199 1.93349662 0 
-6.64378973314767 601 121 2 3 -134753.981 2.3206858 0 
-2.484906649788 341 3 8 1 -134677.38 1.56854769 0 
-2.77258872223978 6 42 12 2 -134783.418 2.58764391 0 
-8.03008409426756 1610 -1 10 0 -134802.835 4.72532083 0 
-10.1095256359474 1061 1201 9 6 -134574.74 2.43056269 0 
-7.33693691370762 3000 -1 13 4 -134546.593 6.89701007 1 
-8.03008409426756 2000 140 11 7 -134912.68 4.32171686 0 
-8.72323127482751 -1 1050 15 3 -134654.318 5.83808779 1 
-3.17805383034795 320 302 14 5 -134043.778 2.29705275 0 
-9.41637845538745 3100 1410 16 1 -134763.57 2.78367214 0 
-9.41637845538745 1211 1001 17 2 -134747.466 2.58134609 0 
-3.84042935224114 310 300 20 4 -134994.695 1.92881316 0 
-5.95064255258773 10 320 18 0 -134315.855 2.36797788 0 
-9.41637845538745 -1 1140 19 6 -134642.824 2.87108948 0 
-7.33693691370762 1103 1102 22 3 -134572.383 2.96410301 0 
-2.484906649788 0 2 21 7 -134538.527 1.953014 0 
-8.03008409426756 2000 140 23 5 -134858.824 1.69487122 0 
-6.64378973314767 520 131 24 1 -134679.343 2.39575383 0 
-8.72323127482751 811 313 25 2 -134459.003 2.3700518 0 
-2.484906649788 0 41 27 0 -134602.146 1.8705204 0 
-9.41637845538745 1070 1150 26 4 -134642.442 3.85619713 0 
-8.72323127482751 -1 510 29 3 -134444.118 7.73147647 1 
-2.77258872223978 701 700 28 6 -134456.372 2.13093514 0 
-9.41637845538745 -1 1600 31 5 -134765.334 4.17241988 0 
-8.72323127482751 1300 301 30 7 -134987.971 2.61416857 0 
-2.484906649788 2 0 32 1 -135038.022 1.9914899 0 
-7.33693691370762 3200 331 33 2 -134609.381 5.39169168 1 
-9.41637845538745 3201 800 34 0 -134125.674 2.5616616 0 
-3.17805383034795 7 42 36 3 -134944.536 1.75462389 0 
-10.8026728165073 1080 1500 35 4 -135006.869 3.14571116 0 
-2.46173959050647 2 4 37 6 -134702.493 1.93986971 0 
-3.87120101090789 221 240 38 5 -134656.743 5.37964051 1 
-7.6246189861594 350 1300 39 7 -134617.735 2.43555979 0 
-9.01091334727929 1202 1200 40 1 -134841.466 1.86369586 0 
-10.1095256359474 1510 1500 41 2 -134971.118 4.97039615 0 
-9.41637845538745 1620 1600 42 0 -134742.205 2.24891961 0 
-2.484906649788 21 340 43 3 -134624.518 2.06038252 0 
-8.72323127482751 1220 1060 44 4 -134860.453 3.9587994 0 
-7.33693691370762 2000 140 45 6 -134788.672 6.83559385 1 
-10.8026728165073 -1 1500 46 5 -134893.625 4.63879075 0 
-8.72323127482751 -1 1210 47 7 -134515.39 3.79276754 0 
cycle 8 
-8.03008409426756 60 242 0 0 -135093.65 2.28813809 0 
-8.72323127482751 1401 810 1 1 -134789.064 6.01205705 1 
-2.484906649788 41 4 3 2 -134728.366 1.86829909 0 
-6.64378973314767 2100 601 2 3 -134830.028 2.56163822 0 
-2.484906649788 2 41 7 6 -134923.866 2.03136739 0 
-2.73176672771953 2 41 4 7 -134268.736 2.04542989 0 
-5.54517744447956 602 610 6 5 -134652.81 2.58442256 0 
-8.72323127482751 1520 1420 5 4 -135000.863 2.3411264 0 
-10.1095256359474 1220 1061 9 1 -134411.218 5.01430982 1 
-2.484906649788 52 341 8 0 -134824.168 2.81971513 0 
-8.03008409426756 900 1610 10 2 -134274.072 5.79663659 1 
-8.03008409426756 2001 2000 11 3 -134957.053 2.30248675 0 
-8.72323127482751 -1 1050 15 4 -134815.836 6.0738843 1 
-7.33693691370762 -1 3000 13 7 -134471.212 8.93693859 1 
-3.17805383034795 321 320 14 5 -134618.565 1.76349465 0 
-2.76998794053972 6 42 12 6 -134717.194 2.92058248 0 
-5.95064255258773 530 10 18 2 -134464.029 2.35457803 0 
-10.1095256359474 3100 1410 16 1 -134716.583 2.11004294 0 
-9.41637845538745 1203 1211 17 0 -134699.771 2.4574922 0 
-9.41637845538745 1103 -1 19 3 -134553.295 1.96646279 0 
-3.84042935224114 40 310 20 4 -134697.129 2.22256373 0 
-7.33693691370762 1160 1103 22 5 -134769.182 2.51300249 0 
-2.484906649788 0 2 21 7 -134636.889 2.24215764 0 
-8.03008409426756 2200 2000 23 6 -134639.59 1.92089286 0 
-6.64378973314767 102 520 24 2 -135037.08 2.25741864 0 
-2.484906649788 0 41 27 3 -134538.015 1.78821047 0 
-10.1095256359474 3100 1410 25 1 -134611.322 2.74249172 0 
-2.77258872223978 710 701 28 4 -134810.5 2.22434995 0 
-9.41637845538745 1421 1070 26 0 -134831.585 2.38795283 0 
-8.72323127482751 -1 510 29 5 -134707.008 7.48787699 1 
-8.72323127482751 1430 1300 30 7 -134201.87 3.19850288 0 
-9.41637845538745 1700 -1 31 6 -134771.037 4.54365197 0 
-2.484906649788 0 2 32 2 -134358.782 2.23502778 0 
-7.33693691370762 -1 3200 33 3 -134536.15 5.95142302 1 
-9.41637845538745 3210 3201 34 1 -134527.969 5.56753539 1 
-3.17805383034795 70 7 36 0 -134591.32 2.09122649 0 
-2.46173959050647 2 4 37 5 -134818.365 2.12115299 0 
-10.8026728165073 1104 1080 35 4 -134463.426 3.65858186 0 
-3.87120101090789 -1 221 38 7 -134542.022 3.8722642 0 
-7.6246189861594 350 1300 39 6 -134875.205 2.38705434 0 
-9.01091334727929 1170 1202 40 2 -134644.798 2.0470598 0 
-10.1095256359474 1530 1510 41 3 -134701.275 5.08676426 1 
-9.41637845538745 1621 1620 42 1 -134597.12 4.47303582 0 
-2.484906649788 340 21 43 0 -134386.639 2.00094755 0 
-7.33693691370762 -1 2000 45 4 -134699.129 6.24993877 1 
-8.72323127482751 1710 1220 44 5 -134807.747 3.28692336 0 
-10.8026728165073 1212 -1 46 7 -134721.034 3.36381676 0 
-8.72323127482751 1540 -1 47 6 -135020.885 6.76861452 1 
cycle 9 
-2.484906649788 41 2 7 2 -133704.533 1.83541244 0 
-5.54517744447956 2010 602 6 1 -134893.572 2.32438268 0 
-8.03008409426756 60 242 0 3 -134927.69 2.76620273 0 
-8.72323127482751 -1 1401 1 5 -134855.936 10.7423702 2 
-8.72323127482751 1105 1520 5 0 -134830.271 2.53760775 0 
-2.44658778548586 2 41 4 4 -134817.802 1.71657833 0 
-6.64378973314767 2101 2100 2 6 -134213.008 2.63052186 0 
-2.484906649788 2 41 3 7 -134663.794 2.17989237 0 
-10.1095256359474 -1 1220 9 1 -134984.503 5.46166725 1 
-2.76998794053972 80 6 12 0 -134641.311 2.10747469 0 
-8.03008409426756 -1 900 10 3 -134490.212 4.32225354 0 
-7.33693691370762 -1 3000 13 4 -134400.488 11.1243994 2 
-2.47906437416377 351 52 8 2 -134665.157 2.58183683 0 
-8.03008409426756 2002 2001 11 5 -134506.332 2.32385917 0 
-8.72323127482751 -1 1050 15 7 -134485.662 6.95418435 1 
-3.17805383034795 303 321 14 6 -134498.289 2.09697147 0 
-10.1095256359474 820 3100 16 1 -134831.75 6.15527957 1 
-9.41637845538745 1550 1203 17 0 -134585.255 4.03054868 0 
-5.95064255258773 530 10 18 3 -134878.849 2.65256402 0 
-2.484906649788 2 0 21 5 -134406.113 1.71991661 0 
-11.4958199970673 4000 3100 20 2 -134410.887 2.33960912 0 
-9.41637845538745 1171 1103 19 4 -134137.023 2.20436492 0 
-8.03008409426756 2210 2200 23 6 -134901.91 3.14354585 0 
-7.33693691370762 1161 1160 22 7 -134540.352 3.89873382 0 
-6.64378973314767 100 102 24 1 -134654.768 2.28984231 0 
-11.4958199970673 4000 3100 25 0 -134532.384 2.04671471 0 
-9.41637845538745 4100 1421 26 3 -134539.446 1.97195937 0 
-2.484906649788 0 41 27 5 -134749.265 1.89475671 0 
-2.77258872223978 710 701 28 2 -134757.648 2.304836 0 
-8.72323127482751 -1 510 29 4 -134570.555 4.73093922 0 
-9.41637845538745 1720 1700 31 7 -134928.648 5.47481713 1 
-8.72323127482751 4110 1430 30 6 -134299.308 3.67735389 0 
-2.484906649788 2 0 32 1 -134422.729 2.30682592 0 
-7.33693691370762 -1 3200 33 0 -134553.612 6.08018078 1 
